Track 	Length	Distance	#Frames	1stFrame	time(s)	MaxSpeed	AvgArea	StdArea	AvgPerim	StdPerim	AvgSpeed	BLPS	avgX	avgX	Bends	BBPS
56	207.72807	49.882267	375	1060	12.5	54.0393590927124	218.27467	3.8559313	118.546196	2.4370153	16.618246	0.28036743	1090.7782	1139.1378	21.0	1.68
57	360.65088	44.147945	731	1070	24.366667	46.76218628883362	259.39673	4.164914	133.98225	3.0124056	14.800993	0.22093959	1224.9806	545.98376	37.5	1.5389876880984952
58	254.70587	24.379036	464	1070	15.466666	74.66031074523926	249.10991	4.3925605	127.98546	3.4407458	16.468052	0.25734255	1254.6024	656.4768	18.5	1.1961206896551724
60	138.65266	60.32233	186	1077	6.2	75.55680513381958	165.44624	3.4593878	104.09118	2.6228464	22.363333	0.42968738	1457.8104	856.8101	12.5	2.0161290322580645
61	97.40067	42.786697	186	1077	6.2	59.56335425376892	245.80107	3.6314242	124.534805	6.722021	15.709786	0.2522955	1433.8978	880.0192	9.0	1.4516129032258065
63	382.43515	160.51958	673	1128	22.433332	55.974934101104736	217.159	3.9891944	122.009315	2.5682857	17.047628	0.27944797	1134.106	885.25543	39.5	1.7607726597325408
64	554.70575	117.342415	673	1128	22.433332	87.42652416229248	206.5572	4.916573	118.470856	5.741918	24.726854	0.41743353	1038.4869	763.18115	38.0	1.6939078751857355
65	464.87106	188.51805	588	1191	19.6	75.42614221572876	206.10204	5.4410076	115.71724	6.095801	23.71791	0.40992874	1754.5425	804.16016	34.0	1.7346938775510203
66	278.12836	66.5642	323	1191	10.766666	100.61833620071411	222.54489	11.042001	117.087	11.925999	25.832354	0.44125062	1787.4514	890.5889	15.0	1.3931888544891642
67	437.5032	169.71643	592	1209	19.733334	68.66038799285889	223.65541	4.8293557	124.45376	4.4356303	22.17077	0.3562893	812.14465	628.8237	32.5	1.6469594594594594
68	323.28918	117.0304	592	1209	19.733334	62.197630405426025	214.38513	3.522754	117.967186	4.2623777	16.382896	0.27775347	972.6995	620.62616	27.0	1.3682432432432432
69	164.78174	80.44916	212	1302	7.0666666	87.5261378288269	216.48112	20.152607	110.82565	11.107634	23.31817	0.42080817	1836.1449	972.62286	11.5	1.6273584905660377
70	336.84546	11.733953	484	1317	16.133333	69.53973054885864	165.95041	3.6460392	104.32054	2.7423306	20.87885	0.40028265	1452.0768	835.0169	31.5	1.9524793388429753
71	243.65114	106.89276	484	1317	16.133333	47.10222601890564	243.65495	3.992586	124.92514	2.6544368	15.102343	0.2417823	1412.7157	813.954	24.5	1.5185950413223142
72	184.06091	87.57748	365	1436	12.166667	60.503196716308594	238.23561	3.7518263	127.00734	6.9911466	15.128294	0.2382271	992.984	1072.6554	17.5	1.4383561643835616
73	194.86855	57.287407	365	1436	12.166667	44.713486433029175	218.2904	4.113505	118.81754	2.448409	16.016594	0.2695998	1064.553	1156.3035	20.0	1.643835616438356
74	190.69595	79.15618	220	1581	7.3333335	65.46557664871216	226.93182	4.78295	122.228195	2.7992976	26.003994	0.4254991	1769.1063	871.6527	11.5	1.5681818181818181
75	112.34901	33.495407	220	1581	7.3333335	58.67793917655945	213.30455	4.176798	116.80552	2.1565313	15.320319	0.26232183	1799.3054	942.81683	9.0	1.2272727272727273
76	77.184494	42.3666	150	1651	5.0	55.763726234436035	251.36667	3.7549372	128.48975	3.7337875	15.436898	0.24028218	1275.7819	582.47736	5.5	1.1
77	91.94936	33.14716	150	1651	5.0	53.19868326187134	233.06667	7.327128	123.79643	5.789851	18.389874	0.2970986	1212.1377	648.7288	7.0	1.4
