Track 	Length	Distance	#Frames	1stFrame	time(s)	MaxSpeed	AvgArea	StdArea	AvgPerim	StdPerim	AvgSpeed	BLPS	avgX	avgX	Bends	BBPS
20	1470.0404	195.70633	1797	0	59.9	86.9281268119812	191.73233	5.9731326	116.17811	3.3560092	24.541576	0.42248195	687.95123	815.9034	119.5	1.994991652754591
21	701.84796	62.611618	923	0	30.766666	89.78939294815063	183.10075	5.659311	113.08748	2.7055671	22.81196	0.4034392	847.933	1010.6952	49.5	1.608884073672806
22	100.80359	47.13682	111	0	3.7	71.02722644805908	194.68468	6.037733	114.59185	2.8003073	27.244213	0.47550002	1113.3983	1037.3619	8.0	2.1621621621621623
23	185.32288	16.09033	183	0	6.1	100.57110786437988	148.3224	5.5301266	101.73976	5.637446	30.3808	0.59722567	1192.838	1057.188	11.0	1.8032786885245902
24	710.65314	119.73993	473	0	15.766666	128.79027843475342	176.65962	5.425575	110.18165	2.317708	45.073135	0.81816053	1847.9812	1129.1029	33.5	2.124735729386892
25	403.40588	35.042156	473	0	15.766666	78.71456623077393	193.41861	5.5839353	114.86347	2.4575396	25.585997	0.44550276	1840.4146	1082.5012	31.0	1.9661733615221988
26	142.47635	41.172802	196	0	6.5333333	95.19214868545532	153.2653	12.181576	97.51323	14.525652	21.807604	0.44727477	1045.7412	1215.8933	9.0	1.3775510204081634
27	1321.0269	84.56374	1786	0	59.533333	107.94585943222046	149.79451	6.0799336	102.985275	2.9966438	22.189701	0.4309296	1311.511	1247.9044	130.0	2.1836506159014557
28	726.3188	29.93341	775	0	25.833334	114.27653789520264	128.37419	13.788991	98.40621	7.717626	28.115566	0.5714185	1502.4539	1191.0552	49.0	1.896774193548387
29	590.4288	250.8287	570	0	19.0	98.71318101882935	200.02808	6.085153	122.68324	2.7738602	31.0752	0.5065924	1234.8813	1163.0056	40.0	2.1052631578947367
30	244.75296	93.92286	196	0	6.5333333	84.01101350784302	186.04591	5.757754	117.85973	3.1524632	37.46219	0.635708	1095.9604	1274.365	14.0	2.142857142857143
31	798.7986	287.2418	946	0	31.533333	96.40341997146606	248.06766	6.998085	135.04079	3.265264	25.33188	0.37517375	1214.4695	1209.0348	55.0	1.744186046511628
32	187.33565	69.413574	135	0	4.5	107.11690664291382	163.92592	6.3028417	111.36197	4.950643	41.630142	0.74765456	906.99316	1391.3668	10.0	2.2222222222222223
33	1980.6881	323.5517	1536	0	51.2	140.05818843841553	159.80794	8.674135	110.670334	4.1482906	38.685314	0.699109	1366.6732	1523.4603	111.5	2.177734375
34	106.679474	35.871693	135	0	4.5	58.25157165527344	186.65926	6.4381824	115.898705	3.0088518	23.70655	0.40909085	881.4143	1437.6101	9.5	2.111111111111111
35	2234.5771	471.5336	1786	0	59.533333	167.18363285064697	187.45184	8.119016	114.05017	5.2004814	37.53489	0.65821713	1504.5372	1249.4454	125.5	2.1080627099664055
36	527.4139	45.496796	501	117	16.7	120.68216800689697	171.2016	6.0877976	111.20178	4.30687	31.581669	0.5680065	1181.3236	614.84796	34.0	2.035928143712575
37	356.54126	67.39312	362	117	12.066667	95.18556833267212	232.25691	7.314674	124.21118	4.54518	29.547617	0.47576421	1131.768	656.58685	25.0	2.0718232044198897
38	1654.4728	385.75125	1677	120	55.9	143.51978302001953	161.8563	8.6683235	102.65079	4.112731	29.597008	0.57665426	1437.3081	325.78488	106.5	1.9051878354203935
39	1851.8503	257.5163	1677	120	55.9	174.96439933776855	164.55038	6.450888	106.47739	3.0701935	33.12791	0.6222525	1609.1228	572.67413	110.5	1.9767441860465116
40	94.90784	37.037674	95	125	3.1666667	80.55775880813599	84.947365	4.00098	75.339516	3.0455024	29.970896	0.7956222	1438.3171	864.9178	6.0	1.894736842105263
41	397.93182	106.71597	348	129	11.6	103.8168454170227	173.88506	12.099659	109.61117	9.4122095	34.30447	0.6259302	1250.7671	941.10345	22.0	1.896551724137931
42	285.33224	91.61378	240	135	8.0	113.12790870666504	186.92917	8.115226	111.42945	8.113435	35.66653	0.6401634	1060.0638	410.4361	15.5	1.9375
43	191.69499	59.236835	156	152	5.2	158.34171295166016	95.60897	5.9704366	87.776085	3.8140786	36.86442	0.83996505	1045.5792	359.89304	12.5	2.4038461538461537
44	1130.3704	349.1378	1612	185	53.733334	83.84503841400146	173.11911	6.3518367	111.31751	2.6404092	21.03667	0.37795797	792.4838	936.3037	115.5	2.149503722084367
45	242.12463	73.970375	299	185	9.966666	88.50244045257568	168.6689	4.6661067	108.13975	2.597718	24.293442	0.4492972	841.9462	1200.6094	22.0	2.2073578595317724
46	180.98158	95.31125	170	203	5.6666665	79.56664323806763	143.07059	4.970417	102.07188	1.685791	31.937927	0.6257929	1169.7999	1065.0549	13.5	2.3823529411764706
47	1034.8246	79.16122	1161	203	38.7	104.94531869888306	148.64857	5.280627	102.97918	4.362545	26.739653	0.5193215	1297.3835	945.2343	76.5	1.9767441860465116
48	128.90056	57.76672	166	207	5.5333333	73.7920618057251	197.35542	5.6889205	115.23991	2.796117	23.29528	0.4042919	1070.0172	1099.7279	12.5	2.2590361445783134
49	648.39606	175.9141	565	208	18.833334	148.48458766937256	137.84071	6.7715592	96.6262	3.8610702	34.42811	0.712604	1051.4681	844.48676	43.5	2.309734513274336
50	117.23654	33.943718	117	231	3.9	108.35914134979248	178.92308	14.687641	104.54825	15.38705	30.060652	0.575058	1158.7673	1039.6561	4.5	1.1538461538461537
51	175.80923	64.22782	170	231	5.6666665	94.37577724456787	174.2	6.0770206	114.183945	3.0119832	31.02516	0.5434242	1103.1725	999.8344	10.5	1.8529411764705883
52	1295.528	95.84689	1556	241	51.866665	98.61386060714722	186.87146	5.832181	114.854614	3.1978593	24.978045	0.43495068	938.8543	1453.569	96.5	1.8605398457583548
53	1471.9514	476.00806	1103	241	36.766666	149.3818759918213	167.19312	14.167262	108.639206	10.055672	40.034943	0.7370257	687.0803	1461.8079	82.0	2.230281051677244
54	858.1823	325.5494	644	279	21.466667	110.54199457168579	192.74379	6.123753	118.32116	3.23498	39.977436	0.6757445	902.338	1111.4861	45.5	2.119565217391304
55	174.23897	87.26334	205	279	6.8333335	89.00737524032593	163.56586	4.525722	110.31223	2.0732727	25.498384	0.46229476	944.6538	1237.0195	15.0	2.1951219512195124
56	468.3203	47.837666	555	321	18.5	89.35952425003052	185.56757	5.229432	112.89768	2.2189476	25.314611	0.44845226	992.99854	646.771	40.0	2.1621621621621623
57	509.3198	16.304415	555	321	18.5	103.49276304244995	146.8036	5.5816216	103.24091	2.1414175	27.5308	0.53333116	1055.4574	586.2843	40.5	2.189189189189189
58	132.36696	30.409195	147	348	4.9	91.44829273223877	168.51701	14.952598	96.6148	13.628164	27.013666	0.5592035	1166.9647	1027.7883	7.5	1.530612244897959
59	134.20692	37.805374	146	354	4.866667	81.36675596237183	87.020546	3.8729284	73.96893	3.3634193	27.576767	0.74563104	1462.571	787.1271	9.5	1.952054794520548
60	352.6063	146.02965	271	383	9.033334	108.18169355392456	188.09962	7.4695206	113.30694	5.2856474	39.033905	0.6889941	1080.1506	362.77945	21.0	2.3247232472324724
61	187.68497	74.27025	162	383	5.4	90.53235054016113	95.53704	5.5494823	87.52458	3.0419755	34.756474	0.79421055	1104.2574	401.5456	13.0	2.4074074074074074
62	1034.3672	316.1288	840	391	28.0	128.0432653427124	172.95595	15.103117	105.913574	7.5938663	36.94169	0.6975817	1549.8057	238.8963	60.0	2.142857142857143
63	203.85516	90.185295	262	400	8.733334	186.94580554962158	156.98473	13.635082	101.7443	8.072344	23.342196	0.45884034	1017.63135	907.96436	17.5	2.00381679389313
64	869.8396	16.495754	769	449	25.633333	115.15668153762817	139.78023	8.1469145	99.39061	8.225066	33.933926	0.68283963	1048.7051	1136.1599	49.0	1.9115734720416124
65	77.01864	12.730335	100	479	3.3333333	103.7314224243164	439.28	21.305418	211.20087	23.678396	23.10559	0.21880205	1162.269	689.6308	2.5	0.75
66	135.12894	47.375187	130	483	4.3333335	75.33331632614136	159.25385	4.945143	104.06792	2.8374472	31.183601	0.5992933	1147.5236	968.23114	9.5	2.1923076923076925
67	181.29152	82.60228	221	513	7.366667	74.31659460067749	164.85973	5.1046553	107.21798	2.3390188	24.609709	0.45905936	850.90106	1144.7976	15.5	2.1040723981900453
68	188.60843	98.80725	221	513	7.366667	81.6356635093689	160.4208	5.3597255	109.83141	1.9924401	25.602955	0.46622282	853.03204	1182.5806	16.5	2.239819004524887
69	319.99896	40.118183	396	550	13.2	83.79987716674805	195.8005	5.4198976	114.66476	2.3685873	24.242346	0.42283866	1107.4149	1066.3375	29.5	2.234848484848485
70	1763.5093	131.70296	1246	551	41.533333	241.2989044189453	180.26324	7.628611	109.50455	3.7791405	42.460094	0.77549464	1872.1906	940.6627	87.5	2.106741573033708
71	1200.3557	235.96677	1246	551	41.533333	109.36344623565674	188.22392	7.840607	113.40029	4.385679	28.90102	0.50971687	1764.0752	1124.4542	83.0	1.9983948635634028
72	105.594826	43.343666	108	554	3.6	89.70083713531494	176.67592	5.8370852	113.94033	2.8866816	29.331896	0.51486415	1112.3625	911.6755	7.0	1.9444444444444444
73	450.61414	32.42694	423	614	14.1	112.770094871521	158.4799	5.4982934	104.58996	2.7138553	31.95845	0.6111189	1135.3418	967.23267	29.5	2.0921985815602837
74	556.5099	252.40363	708	637	23.6	102.20824956893921	221.76695	6.4174166	125.966675	3.1169982	23.580927	0.37439942	1129.7126	534.30634	50.0	2.1186440677966103
75	263.29526	95.30734	249	670	8.3	108.37620735168457	172.20482	5.362111	112.245926	2.1732605	31.722322	0.5652289	1236.4308	673.32874	17.5	2.108433734939759
76	1054.8239	144.77924	1041	670	34.7	120.20090103149414	223.02594	8.909065	121.09762	4.5958776	30.39838	0.50204754	1358.9635	600.9287	72.0	2.07492795389049
77	331.8644	85.734856	355	682	11.833333	80.40204763412476	185.25916	6.135052	113.50551	2.908364	28.044878	0.4941589	1219.434	980.407	23.5	1.9859154929577465
78	186.67801	70.85466	168	707	5.6	95.24105787277222	95.42857	6.0443187	87.31915	3.3682323	33.335358	0.7635292	1115.5397	303.43713	13.5	2.4107142857142856
79	1221.2112	219.34302	933	707	31.1	217.3676347732544	183.49196	8.303342	111.95149	6.955549	39.267242	0.7015046	1278.211	376.58252	63.0	2.0257234726688105
80	149.99084	40.741566	125	742	4.1666665	89.46109771728516	87.0	4.4341054	74.12288	3.2927907	35.997803	0.9713007	1481.06	679.28253	8.0	1.92
81	215.96204	63.09007	336	752	11.2	72.4920129776001	159.24702	4.951254	103.066475	5.327162	19.282324	0.37417257	1144.1372	922.6771	18.0	1.6071428571428572
82	304.44553	41.673893	393	752	13.1	73.61623764038086	175.76082	5.388839	113.80105	2.4546406	23.240116	0.40843412	1037.993	977.6211	30.0	2.2900763358778624
83	530.7889	58.035152	431	755	14.366667	117.91411399841309	171.90256	7.7941403	110.00385	6.4480324	36.94586	0.6717194	1220.3484	992.32697	27.5	1.91415313225058
84	258.92465	78.251205	294	755	9.8	81.09180450439453	207.70068	5.974822	123.32088	2.5525393	26.420883	0.42849	1102.3263	1056.3081	21.0	2.142857142857143
85	150.81195	83.32925	177	795	5.9	78.38614225387573	164.8305	4.8529015	110.4559	2.4156156	25.561348	0.46283352	808.2111	1082.3003	12.5	2.1186440677966103
86	162.63535	70.66899	177	795	5.9	83.66925716400146	167.73447	5.1778154	108.13012	3.1879835	27.565311	0.5098545	781.69226	1091.6157	11.5	1.9491525423728813
87	162.1062	55.956573	118	879	3.9333334	137.80859470367432	117.01695	14.745698	93.28164	7.952254	41.21344	0.8836346	400.10956	606.87067	9.0	2.288135593220339
88	804.4991	62.32113	876	921	29.2	134.3415069580078	174.09932	7.434926	108.01558	4.971089	27.551338	0.51013637	1267.199	701.4485	55.0	1.8835616438356164
89	728.97125	94.83347	790	921	26.333334	91.81090593338013	167.65317	6.3494525	111.963684	2.14796	27.682453	0.49448985	1369.717	713.32184	56.0	2.1265822784810124
90	603.52466	183.94936	411	921	13.7	125.45534133911133	158.68857	5.4968143	106.37295	2.644429	44.052895	0.8282725	1014.19037	614.8122	32.0	2.335766423357664
91	624.00366	44.849926	855	921	28.5	172.32138633728027	137.75555	5.6205034	93.94438	6.9247594	21.894865	0.466124	1068.1967	745.187	34.5	1.2105263157894737
92	694.5007	70.50804	853	944	28.433332	76.55824184417725	184.80188	5.36371	112.50773	3.553572	24.42558	0.4342027	983.35114	625.16327	56.5	1.9871043376318875
93	861.5424	102.54815	853	944	28.433332	86.49803638458252	147.1653	5.9366465	102.252014	3.3635557	30.300436	0.5926619	1088.2705	587.2285	61.5	2.1629542790152403
94	771.2195	82.990005	807	990	26.9	136.4771318435669	130.17844	12.966855	99.60072	8.271676	28.669868	0.575696	1549.6006	1247.2994	55.5	2.063197026022305
95	878.0355	296.69315	806	991	26.866667	243.5669231414795	201.62283	6.498862	118.86366	4.581043	32.681225	0.5498943	888.11884	774.6917	48.5	1.805210918114144
96	317.81158	94.88288	268	1001	8.933333	89.60524320602417	94.4403	5.789712	87.34884	2.8291276	35.575924	0.81457114	1074.7218	377.27487	21.5	2.406716417910448
97	638.6923	69.421425	744	1053	24.8	92.05243349075317	170.01076	6.7492995	108.3404	3.0093338	25.753723	0.47542235	751.65717	1027.14	53.5	2.157258064516129
98	82.365326	44.381325	110	1076	3.6666667	74.27412986755371	195.48181	5.2927713	115.17555	2.8458164	22.46327	0.39007014	1222.3386	1039.3075	8.5	2.3181818181818183
99	64.67169	18.544903	101	1084	3.3666666	64.8736023902893	440.72278	21.933134	220.03307	24.372189	19.209414	0.17460479	1152.0911	1090.3611	1.5	0.44554455445544555
100	582.78296	183.09386	702	1095	23.4	102.47880935668945	171.55841	6.6182976	111.64631	2.747085	24.905254	0.4461456	714.16125	879.4316	49.5	2.1153846153846154
101	425.27026	133.07555	467	1095	15.566667	87.02014446258545	182.5696	5.185091	113.2727	2.2394753	27.319288	0.4823632	871.6739	1055.9232	37.5	2.4089935760171306
102	115.66883	33.712444	94	1118	3.1333334	108.98717880249023	85.45744	4.1547093	74.17216	3.9274533	36.915585	0.99540275	1483.9823	581.97845	6.5	2.074468085106383
103	68.43786	36.542614	94	1146	3.1333334	71.52329921722412	157.47873	5.0730762	104.28701	2.117361	21.84187	0.41887996	1174.205	958.0478	6.5	2.074468085106383
104	111.855865	29.529955	128	1154	4.266667	100.78516244888306	157.75	7.157398	98.300934	10.472277	26.216219	0.533387	1127.6461	912.92523	5.0	1.171875
105	221.62029	59.81782	176	1188	5.866667	161.45004272460938	168.625	13.022015	106.76664	10.612619	37.776184	0.70764023	1251.9244	998.51904	11.0	1.875
106	308.89594	125.07823	333	1197	11.1	79.40307855606079	206.04204	6.5361395	123.17819	2.7553418	27.828463	0.45184073	1215.813	1045.5916	22.5	2.027027027027027
107	319.036	107.39756	306	1217	10.2	85.59865951538086	87.3366	4.6505175	74.339806	3.673127	31.278042	0.84148836	1546.0624	552.19415	22.0	2.156862745098039
108	243.73108	67.45067	281	1240	9.366667	76.94470167160034	183.81494	5.775681	114.03894	2.6136463	26.021112	0.45635486	1094.9397	1028.2323	20.5	2.188612099644128
109	316.356	146.11765	416	1360	13.866667	100.15662431716919	174.21634	5.9342847	113.30637	3.5351336	22.814133	0.40269813	1137.9174	833.92413	28.5	2.0552884615384617
110	111.96217	34.15256	143	1399	4.766667	65.30440092086792	140.11888	5.475283	99.87101	2.1291666	23.488567	0.4703781	1108.5739	1124.235	5.5	1.1538461538461537
111	100.01275	41.084637	143	1399	4.766667	106.32323026657104	250.6923	7.374519	135.8309	2.9232426	20.981695	0.30893847	1145.0874	1154.3206	10.0	2.097902097902098
112	369.25845	160.87868	389	1408	12.966666	92.09630012512207	218.92802	7.756604	123.794945	3.9335642	28.477516	0.4600756	1220.7076	383.0479	26.5	2.043701799485861
113	98.239365	35.39424	133	1419	4.4333334	76.88799619674683	213.73685	7.3452673	122.91815	2.8580313	22.159254	0.36055303	1031.7926	495.98227	8.5	1.9172932330827068
114	149.11595	52.197433	133	1419	4.4333334	117.3131775856018	153.1579	6.372101	105.118004	2.4451098	33.635178	0.6399509	1073.3666	495.4072	10.0	2.255639097744361
115	223.25464	70.594864	179	1437	5.9666667	118.79313468933105	169.5419	9.353974	109.15091	7.766491	37.416977	0.6856008	1303.8016	943.907	11.0	1.8435754189944134
116	226.09477	75.8453	325	1472	10.833333	66.99721097946167	200.12923	6.317859	115.43313	3.6912875	20.870287	0.3615996	1091.4962	939.5655	19.0	1.7538461538461538
117	120.462036	59.887753	131	1485	4.366667	78.93809795379639	148.89313	5.0019255	103.88605	1.9119705	27.586725	0.53109586	1272.4725	904.63196	10.5	2.404580152671756
118	180.6707	78.88742	245	1552	8.166667	82.36571788787842	156.53061	6.138771	104.04039	2.1496093	22.122942	0.42527604	1222.148	978.2583	16.5	2.020408163265306
119	175.99673	92.516304	212	1552	7.0666666	68.7254548072815	210.49057	6.560322	123.29711	2.7466342	24.905197	0.4039867	1282.4265	965.6296	14.5	2.05188679245283
120	341.4964	108.66232	234	1563	7.8	147.17326641082764	141.6453	15.776002	105.52442	8.167568	43.78159	0.82979065	1499.4321	1684.5099	17.0	2.1794871794871793
121	199.8399	100.56128	222	1575	7.4	81.90651655197144	184.26576	5.978589	113.791824	2.167505	27.005392	0.47464556	910.5034	953.3681	17.5	2.364864864864865
122	167.64601	82.03056	222	1575	7.4	67.20118045806885	190.26576	5.9008856	115.1357	2.6207247	22.654865	0.39353332	980.77106	1022.48114	17.0	2.2972972972972974
123	179.63963	65.2288	198	1599	6.6	105.26406526565552	184.49495	6.9397316	113.63285	2.5783954	27.218126	0.47905383	1143.5583	974.6239	14.0	2.121212121212121
124	264.84836	69.42625	198	1599	6.6	100.28720140457153	156.61617	5.178454	103.2757	2.8637385	40.12854	0.7771148	1120.0045	1051.6562	13.0	1.9696969696969697
125	131.57619	58.8511	132	1632	4.4	74.85312223434448	150.02272	6.183536	103.877014	2.0395217	29.903679	0.57575166	1329.0227	894.60974	10.0	2.272727272727273
126	194.62636	74.88575	165	1632	5.5	95.39779901504517	176.09697	9.452851	109.835396	8.000194	35.38661	0.64435714	1261.9384	894.61993	11.0	2.0
127	142.8221	46.85715	132	1658	4.4	76.11647844314575	88.68939	4.5652733	74.08803	3.6259654	32.459568	0.8762433	1666.9866	545.66046	9.5	2.159090909090909
128	134.5067	53.25433	130	1667	4.3333335	83.64271402359009	107.215385	6.6121626	89.764084	2.7390258	31.040007	0.69159085	1030.4243	238.2839	10.5	2.423076923076923
129	62.694065	13.938704	119	1678	3.9666667	64.43517923355103	214.7479	6.0635314	121.096466	2.5299313	15.805227	0.26103532	1044.4532	460.60156	5.5	1.3865546218487395
130	142.54294	63.676224	119	1678	3.9666667	93.06464910507202	156.4958	7.420624	101.76688	6.5678453	35.935196	0.70622575	968.02405	462.22885	9.5	2.3949579831932772
