Track 	Length	Distance	#Frames	1stFrame	time(s)	MaxSpeed	AvgArea	StdArea	AvgPerim	StdPerim	AvgSpeed	BLPS	avgX	avgX	Bends	BBPS
58	159.36137	65.91139	172	584	5.733333	104.02024269104004	227.90117	6.2273307	127.94567	2.7077258	27.79559	0.43449047	961.6021	675.3057	11.0	1.9186046511627908
59	314.69977	52.277912	335	584	11.166667	85.2150821685791	190.03583	5.4287906	113.79775	2.3897564	28.182068	0.49530098	998.5418	694.73047	23.5	2.1044776119402986
60	820.44293	160.77983	719	647	23.966667	167.96278953552246	134.52711	6.0403957	100.79991	2.682192	34.232666	0.6792202	1294.8558	1101.1145	49.5	2.065368567454798
61	480.00696	26.774635	605	668	20.166666	112.01261043548584	155.8314	9.544494	100.985176	9.907499	23.801996	0.47139588	1085.8866	1178.8616	31.5	1.56198347107438
62	149.7114	44.486385	125	706	4.1666665	93.24183225631714	85.704	4.626404	73.98739	3.5174465	35.930737	0.9712665	1700.416	938.98047	9.0	2.16
63	1044.3534	453.5956	1056	726	35.2	172.11427688598633	168.89204	6.4381633	113.164215	2.5864828	29.66913	0.52435535	1236.893	948.2758	79.0	2.2443181818181817
64	222.47905	84.486664	261	726	8.7	86.39151334762573	200.70499	6.61417	122.132	4.486447	25.572304	0.418765	1192.5137	1229.3535	15.0	1.7241379310344827
65	1050.8286	237.04707	1055	734	35.166668	112.05204963684082	180.96777	6.2588763	112.49689	4.709751	29.881384	0.5312393	890.0417	1038.6921	64.5	1.8341232227488151
66	318.86703	29.915636	539	734	17.966667	82.81206607818604	195.18553	5.5603228	112.85049	5.799711	17.747702	0.31453478	1031.6334	1152.1721	15.5	0.862708719851577
67	1082.0995	300.70618	1038	751	34.6	212.05399990081787	171.10501	8.081763	106.887634	3.9007168	31.27455	0.5851855	1262.397	609.1429	71.0	2.052023121387283
68	753.8222	147.20557	872	751	29.066668	140.7899522781372	228.20528	11.005596	122.31508	6.8631015	25.93425	0.42405647	1269.3842	710.03485	45.5	1.5653669724770642
69	281.52737	66.19186	245	784	8.166667	96.24021291732788	159.57959	6.8621373	106.64807	4.076947	34.47274	0.64647657	985.9098	914.07495	19.0	2.326530612244898
70	362.79343	95.18688	389	836	12.966666	113.6310625076294	153.96658	12.536397	100.57071	15.097081	27.978928	0.5564031	1375.7045	1551.2664	22.5	1.7352185089974292
71	1208.5802	238.27763	953	836	31.766666	175.04231929779053	189.21721	8.582645	115.61531	4.86492	38.045547	0.6581403	1534.2698	1562.2928	66.5	2.093389296956978
72	147.95714	46.63317	123	875	4.1	117.24268198013306	171.84554	7.798731	107.72454	2.6699107	36.087105	0.6699886	1370.8713	248.94633	8.0	1.951219512195122
73	108.94916	41.251125	110	888	3.6666667	89.62853193283081	171.5	5.991967	107.12948	2.075379	29.713408	0.55471957	1392.2291	276.43594	7.5	2.0454545454545454
74	956.2084	114.1246	901	888	30.033333	183.13807010650635	186.79245	7.556615	114.68007	2.6700847	31.838238	0.55525315	1333.5519	388.04315	65.0	2.1642619311875695
75	88.81523	30.687944	139	942	4.633333	76.20660066604614	344.3957	17.798233	184.39401	27.97532	19.168755	0.20791082	857.7645	1472.4192	0.0	0.0
76	150.29852	26.932499	200	951	6.6666665	92.42145538330078	181.97	6.4511385	109.686516	6.8145466	22.544779	0.41107658	1009.29565	569.13116	10.0	1.5
77	182.6921	51.860413	200	951	6.6666665	94.97252941131592	226.81	9.943251	125.803185	6.238122	27.403814	0.43566167	1041.5854	613.67	11.0	1.65
78	87.74072	38.091057	124	1004	4.133333	57.775912284851074	333.4597	16.884783	189.23729	11.796357	21.227594	0.22434895	1414.7577	245.99603	1.5	0.3629032258064516
79	691.44403	88.83445	698	1007	23.266666	177.27477550506592	149.09456	5.3615026	103.72445	1.872396	29.718225	0.57302254	956.4254	643.3926	52.0	2.2349570200573066
80	429.6618	136.9074	500	1007	16.666666	84.7363543510437	187.178	6.419403	110.283966	10.3412075	25.779709	0.46751508	936.6612	752.7386	29.0	1.74
81	485.90283	130.37627	563	1017	18.766666	87.19919443130493	198.58615	6.7532215	121.9869	2.804495	25.891804	0.42450136	1145.1123	1326.0441	39.0	2.0781527531083483
82	639.03503	126.13373	563	1017	18.766666	116.15195989608765	183.8508	6.4479117	116.816376	3.6839237	34.0516	0.5829936	1177.035	1385.3446	39.0	2.0781527531083483
83	366.71014	101.522606	316	1053	10.533334	132.45017051696777	93.27848	6.74372	87.37301	3.106546	34.814255	0.796911	1080.5446	392.56168	26.0	2.4683544303797467
84	766.8346	146.56612	687	1102	22.9	210.1883840560913	159.27512	7.915461	105.68922	7.8794494	33.486225	0.6336734	1077.4427	798.6698	49.5	2.1615720524017465
85	547.3809	60.57431	687	1102	22.9	214.02274131774902	161.61426	5.6618485	104.36614	2.279879	23.903097	0.45806232	1022.58734	863.0687	47.0	2.052401746724891
86	509.24756	258.6672	681	1108	22.7	127.03389644622803	163.24376	5.4572587	110.141655	2.5037997	22.433813	0.4073629	818.68024	1335.3292	48.5	2.1365638766519823
87	612.57117	93.04701	681	1108	22.7	114.91012573242188	186.8282	6.672474	115.154236	3.4716587	26.985514	0.4686847	889.4436	1487.701	43.5	1.9162995594713657
88	623.17615	32.666332	646	1143	21.533333	282.1713924407959	133.06656	10.744541	91.417145	11.618624	28.94007	0.6331431	977.29816	788.18335	42.5	1.9736842105263157
89	353.68854	102.43485	263	1167	8.766666	126.97052478790283	165.65779	21.738663	103.08539	10.6540165	40.3447	0.7827433	1517.6564	221.36676	20.0	2.2813688212927756
90	715.4419	247.93051	622	1167	20.733334	204.02705669403076	161.40836	7.2323165	105.939384	3.7040033	34.506844	0.65144503	1426.0692	391.1359	41.5	2.0016077170418005
91	461.80475	8.151639	530	1175	17.666666	125.68714141845703	182.06604	7.6220613	110.34533	6.364774	26.13989	0.47378337	1052.6896	613.46484	37.0	2.0943396226415096
92	384.44223	192.23914	448	1175	14.933333	95.33733129501343	227.65848	6.5135803	127.21176	3.4908078	25.743898	0.40474087	1156.0348	661.4768	31.0	2.075892857142857
93	126.24519	46.7186	115	1178	3.8333333	95.80654621124268	83.982605	3.9492006	74.33285	3.343752	32.93353	0.8861097	1593.2809	1033.9982	8.0	2.0869565217391304
94	690.4892	173.16832	550	1239	18.333334	208.55426788330078	153.32909	8.481786	107.69582	7.533762	37.663048	0.69943374	1497.2162	1447.3997	34.5	1.8818181818181818
95	150.03734	52.941086	139	1337	4.633333	82.54393815994263	85.10791	4.141852	74.54802	3.1231716	32.38216	0.8687597	1534.1031	1013.893	9.5	2.050359712230216
96	93.16038	32.609653	114	1348	3.8	94.92891311645508	191.10527	6.0796604	110.51796	3.4971876	24.515888	0.44365436	1060.2784	1123.7417	4.5	1.1842105263157894
97	240.49374	77.4112	196	1370	6.5333333	140.5421018600464	91.081635	7.095211	86.95383	3.402271	36.81027	0.84666234	1106.4395	366.87485	15.5	2.372448979591837
98	396.91193	77.4546	399	1390	13.3	202.37082481384277	146.58395	5.8112993	102.53579	4.2308884	29.843	0.5820992	1183.0029	1062.7296	23.5	1.7669172932330828
99	355.72137	143.41994	399	1390	13.3	214.16178703308105	155.10275	5.2262354	104.111115	2.1673336	26.74597	0.5137966	1182.7411	1154.8984	27.0	2.030075187969925
100	461.27826	56.25017	339	1450	11.3	222.53997802734375	145.07965	6.05909	102.0149	2.3987794	40.821083	0.8002965	1260.0532	906.1443	24.0	2.1238938053097347
101	222.35016	114.09563	274	1473	9.133333	141.51298999786377	172.92336	6.6115093	112.97456	2.3968291	24.344908	0.43098035	1103.2341	964.8115	20.5	2.2445255474452557
102	414.5955	130.03972	301	1488	10.033334	239.8051929473877	144.33887	11.044371	97.91099	5.672701	41.32181	0.8440689	577.9998	401.7239	23.5	2.3421926910299002
103	82.49927	6.2876115	115	1488	3.8333333	60.87369918823242	336.3913	16.952822	181.14827	19.983671	21.52155	0.23761252	1089.9883	1123.058	1.0	0.2608695652173913
104	324.80484	79.60668	279	1510	9.3	151.60298824310303	157.64516	7.10858	102.79988	4.934983	34.92525	0.6794804	1141.094	919.14905	20.5	2.204301075268817
105	244.04057	42.3532	279	1510	9.3	107.98011302947998	172.30107	9.416179	110.05624	9.397917	26.240921	0.47686386	1248.9801	995.9499	12.5	1.3440860215053763
106	126.355125	50.20124	105	1575	3.5	175.80644130706787	89.35238	6.169062	86.3669	2.7556028	36.101463	0.83600235	1044.5042	386.50143	8.5	2.4285714285714284
107	152.15392	66.56063	186	1603	6.2	163.7973976135254	160.62903	5.060394	110.00016	2.3249364	24.540955	0.44619852	1044.7587	1152.8431	12.5	2.0161290322580645
108	170.57272	76.029686	186	1603	6.2	207.55351066589355	192.10753	5.6376386	113.557335	2.4343534	27.51173	0.4845434	1133.8055	1093.3882	13.0	2.096774193548387
109	155.04753	79.380005	174	1615	5.8	161.39383792877197	194.63792	5.79026	121.415665	2.7312887	26.732332	0.44034404	1239.4097	1327.4304	12.5	2.1551724137931036
110	133.76396	50.6032	95	1694	3.1666667	116.75198078155518	183.81053	5.598812	116.6925	3.5069656	42.241253	0.7239755	1149.5505	1324.9708	6.5	2.0526315789473686
111	71.00137	37.328655	95	1694	3.1666667	61.856911182403564	245.06316	6.2972646	134.62468	3.1105156	22.421486	0.3330962	1185.1583	1364.1089	6.5	2.0526315789473686
112	104.081985	36.74904	93	1696	3.1	91.83569669723511	93.548386	6.1050873	86.64005	4.364212	33.574833	0.7750419	1064.31	418.5631	7.0	2.2580645161290325
