Track 	Length	Distance	#Frames	1stFrame	time(s)	MaxSpeed	AvgArea	StdArea	AvgPerim	StdPerim	AvgSpeed	BLPS	avgX	avgX	Bends	BBPS
29	2172.8562	297.3488	1796	5	59.866665	121.0063362121582	195.57016	7.7554603	116.397064	5.648251	36.29492	0.6236398	999.85504	1406.5148	129.0	2.1547884187082404
30	1315.5565	63.55041	1796	5	59.866665	92.14285612106323	148.13586	6.0147843	103.313995	2.4898932	21.974775	0.42539784	1298.596	1247.6211	127.0	2.121380846325167
31	1789.5022	603.782	1786	15	59.533333	112.47844219207764	167.35666	6.380722	110.72739	4.2289243	30.058826	0.54293394	1012.2417	486.26514	122.5	2.0576707726763717
32	1619.8232	189.36339	1705	15	56.833332	95.99226236343384	218.33372	7.2957764	120.9945	3.0393512	28.501287	0.47111708	1315.3804	467.2826	117.5	2.067448680351906
33	1358.2012	116.46521	1610	24	53.666668	116.17066383361816	207.3174	13.127686	120.681	10.668854	25.308098	0.4194214	1312.6921	880.66583	89.5	1.6677018633540373
34	803.98	144.76895	865	24	28.833334	99.29504156112671	147.89595	5.5688696	103.23832	2.4673867	27.8837	0.5401812	1279.48	973.9214	65.5	2.2716763005780347
35	706.23193	81.10144	633	31	21.1	154.16823863983154	133.52606	8.31251	93.44936	7.6912675	33.47071	0.71633893	1170.1687	678.6476	49.5	2.345971563981043
36	546.72034	210.75525	625	31	20.833334	96.87453746795654	175.8672	5.4657993	113.73673	2.5975115	26.242577	0.46146175	1053.4991	844.3897	46.5	2.232
37	582.49884	88.17814	714	40	23.8	123.1365966796875	246.87254	13.223688	132.16031	8.976593	24.474743	0.37037963	1017.31647	1168.171	36.0	1.5126050420168067
38	132.42018	50.274467	109	94	3.6333334	107.45176076889038	290.18347	20.311995	150.21007	23.11418	36.44592	0.485266	1419.7158	498.64673	6.0	1.651376146788991
39	337.147	122.17525	421	146	14.033334	92.84816265106201	186.24702	4.774014	114.6671	2.325648	24.024727	0.41903436	1048.4386	1177.2385	31.0	2.209026128266033
40	561.59155	120.28753	421	146	14.033334	113.20647954940796	139.05463	5.6086125	101.13404	2.4911087	40.018402	0.7913933	971.34705	1206.3888	31.5	2.2446555819477436
41	2030.4523	182.45978	1480	240	49.333332	124.53460693359375	142.0608	6.863517	101.23984	2.1905563	41.157818	0.81307554	1481.1779	396.38092	110.0	2.22972972972973
42	430.75418	168.99911	314	240	10.466666	116.38724327087402	178.92676	6.668632	113.339134	5.179042	41.154858	0.7262251	1511.0918	612.0927	24.5	2.340764331210191
43	780.1896	73.32445	627	262	20.9	115.13697624206543	168.38916	9.0241995	108.96185	8.125807	37.329643	0.6851874	1158.9296	1068.2758	41.0	1.9617224880382775
44	342.57678	101.082504	285	269	9.5	102.86944627761841	161.23509	5.5218034	104.774536	2.5007148	36.060715	0.6883488	1101.9814	973.85944	19.0	2.0
45	261.25763	93.16242	285	269	9.5	89.24230813980103	180.53683	4.4866247	113.08585	2.0981948	27.500803	0.48637033	1133.2927	1057.0693	20.5	2.1578947368421053
46	154.5897	48.413994	138	285	4.6	97.43265867233276	86.471016	4.572517	72.70008	4.36941	33.60646	0.92452323	1772.033	625.0944	10.0	2.1739130434782608
47	229.03581	46.568188	187	361	6.233333	130.91168403625488	174.53476	20.133495	99.92408	10.97034	36.743713	0.73543257	2010.6035	1021.03186	11.5	1.8449197860962567
48	170.5675	86.14862	243	504	8.1	77.00902462005615	160.4321	4.9366355	104.004425	2.02017	21.057716	0.40493885	1183.9604	914.5199	16.5	2.037037037037037
49	581.4574	40.7533	769	504	25.633333	104.77236986160278	196.697	6.761603	113.67093	5.0481496	22.683643	0.39911073	1240.4197	964.64453	37.0	1.4434330299089726
50	868.7519	319.11526	605	561	20.166666	149.5290470123291	167.92561	14.226273	110.65811	8.876049	43.078606	0.7785892	704.9937	1604.7257	47.5	2.355371900826446
51	1094.2452	120.70067	1210	591	40.333332	99.58487749099731	183.2124	7.5467343	113.17316	4.760203	27.130047	0.47944313	970.6	1248.9556	73.5	1.822314049586777
52	1439.9373	18.703238	1210	591	40.333332	120.25375843048096	136.89091	6.123866	100.40795	3.2670712	35.700924	0.71111745	1065.1437	1246.0273	86.0	2.1322314049586777
53	1122.3542	48.54965	1109	608	36.966667	94.29368019104004	166.46709	6.3517566	106.85712	2.3576455	30.36125	0.5682588	1577.7518	663.2736	65.5	1.7718665464382326
54	1597.3315	89.33971	1109	608	36.966667	132.93458461761475	182.3138	7.7589355	114.38185	5.2317896	43.210052	0.7555403	1522.1783	749.74115	87.5	2.3669972948602345
55	862.4593	174.51622	643	625	21.433332	166.91335201263428	170.27371	14.8554735	104.540924	9.6901245	40.23916	0.76982594	1921.2192	1167.2052	42.0	1.9595645412130638
56	1565.3619	235.35066	1168	633	38.933334	204.9662733078003	154.65154	10.014265	108.911095	5.7913823	40.206215	0.73833096	1579.1151	1548.2234	83.5	2.1446917808219177
57	532.5295	223.65958	458	650	15.266666	92.04392910003662	157.02402	5.525104	103.614876	2.3187468	34.881844	0.67329794	1025.9989	1046.6063	33.0	2.1615720524017465
58	260.1219	93.66273	212	662	7.0666666	107.81712055206299	109.84434	8.252492	88.039024	3.372762	36.809704	0.83621335	813.0229	226.15753	15.5	2.193396226415094
59	710.9136	175.69156	830	673	27.666666	87.30746269226074	177.2482	6.569006	108.31417	7.892473	25.695673	0.47446558	1236.333	804.3779	52.0	1.8795180722891567
60	852.57495	212.63248	879	673	29.3	99.55531597137451	194.03868	12.619122	114.23352	11.891102	29.098122	0.5094498	1150.9413	641.92145	51.5	1.757679180887372
61	929.2133	177.39832	1118	683	37.266666	107.08397626876831	181.29964	9.419052	110.85601	11.904708	24.934168	0.44984782	1556.4669	1364.4304	62.0	1.663685152057245
62	1104.5322	62.237804	1118	683	37.266666	97.05481052398682	136.09839	7.8246894	102.23678	3.187478	29.63861	0.5798033	1684.3818	1317.3665	78.5	2.1064400715563507
63	630.7474	192.05429	397	690	13.233334	129.85676765441895	204.79346	45.496838	115.37218	14.720247	47.663532	0.82625693	356.3821	911.14935	30.0	2.2670025188916876
64	458.62518	96.8766	377	709	12.566667	138.95776748657227	153.27852	12.009721	102.62268	7.507047	36.495373	0.7112535	450.85434	784.5082	27.0	2.1485411140583555
65	663.2631	15.710739	800	738	26.666666	117.68724918365479	184.555	9.797677	115.306725	5.209822	24.872366	0.43141225	915.79816	1553.5602	54.0	2.025
66	354.19543	81.85488	384	768	12.8	88.63951206207275	184.21875	6.3730063	113.948	2.4027915	27.671518	0.48568675	1034.386	992.85626	28.0	2.1875
67	862.17523	24.8663	1012	789	33.733334	94.86308097839355	183.41205	5.783018	112.71048	2.1102889	25.558554	0.45352578	956.00104	588.93024	79.0	2.341897233201581
68	1082.9337	158.68439	1012	789	33.733334	112.31236696243286	193.02075	7.633712	116.81799	3.1681943	32.10278	0.54962045	1269.6327	603.6808	70.0	2.075098814229249
69	895.7589	59.091892	1012	789	33.733334	78.6033582687378	184.89922	5.74996	112.8584	2.3992038	26.55412	0.47057408	1008.67706	638.6539	69.5	2.0602766798418974
70	962.7314	132.39519	763	789	25.433332	108.17636489868164	129.80734	6.6309423	93.89102	3.0366657	37.853134	0.80632067	1280.0398	580.1594	61.5	2.418086500655308
71	77.48134	31.539675	115	792	3.8333333	52.11495280265808	406.07825	13.593824	213.32556	19.865566	20.212523	0.1894993	967.6329	1106.7778	0.0	0.0
72	222.08765	56.35721	305	801	10.166667	88.51295471191406	173.04262	6.4037523	113.22415	3.0652387	21.844687	0.3858662	1129.0515	914.51556	16.0	1.5737704918032787
73	142.66899	69.132195	175	801	5.8333335	68.90465497970581	155.54286	5.293364	104.24306	2.031711	24.45754	0.4692407	1123.3717	958.9557	12.5	2.142857142857143
74	101.03386	23.570557	160	908	5.3333335	48.7537407875061	396.1875	22.08622	207.13084	22.478271	18.94385	0.18291673	971.37036	1135.9333	0.0	0.0
75	92.77548	35.26867	90	997	3.0	68.71752262115479	85.87778	5.1468935	74.711945	3.0607512	30.925161	0.8278505	1697.1621	810.8506	6.0	2.0
76	481.00208	33.80676	429	1001	14.3	103.2197642326355	108.85548	8.625522	89.263664	3.393081	33.63651	0.75364393	785.70044	237.46236	33.0	2.3076923076923075
77	175.80493	85.65875	219	1054	7.3	60.132343769073486	157.42465	5.5485787	103.6057	2.1637273	24.082867	0.46489462	1200.336	988.106	15.0	2.0547945205479454
78	104.49894	40.77796	137	1068	4.5666666	68.45495223999023	245.54744	6.9831424	136.03204	3.1910918	22.882978	0.33643514	985.9133	1109.5421	9.5	2.0802919708029197
79	204.69594	86.83023	263	1112	8.766666	72.938711643219	171.20532	6.805059	112.8999	2.2270522	23.349346	0.41362917	1174.442	985.06036	19.0	2.167300380228137
80	220.52063	72.90497	156	1118	5.2	162.87626266479492	136.64102	23.62829	92.92025	12.140713	42.407814	0.91277874	400.7797	661.3375	12.5	2.4038461538461537
81	1065.5259	198.05907	682	1119	22.733334	158.71586322784424	146.34164	11.543279	103.56077	3.660288	46.87064	0.90518135	1169.9674	314.8752	48.0	2.1114369501466275
82	525.5964	93.49051	682	1119	22.733334	83.568434715271	211.43256	6.6170025	121.744385	2.567531	23.120075	0.3798134	1150.3087	423.7737	44.5	1.9574780058651027
83	224.69635	77.48529	221	1130	7.366667	89.78967189788818	88.60181	5.182558	74.65604	4.0371814	30.501768	0.81712794	1630.2871	824.36505	15.0	2.0361990950226243
84	997.11035	314.79953	662	1139	22.066668	135.74987411499023	196.80362	37.330807	118.89007	9.434216	45.18627	0.7601353	398.003	1167.38	48.5	2.197885196374622
85	553.1245	83.05212	598	1203	19.933332	84.64792013168335	152.79097	5.8348103	104.317444	2.135787	27.74872	0.53200537	1036.8331	975.4949	45.0	2.25752508361204
86	302.03302	83.360466	342	1207	11.4	83.13425302505493	251.87134	11.067421	133.98775	7.733165	26.494125	0.39547086	997.2503	1130.6063	21.0	1.8421052631578947
87	490.0166	92.08852	560	1241	18.666666	106.25507354736328	186.29465	9.366173	109.67765	12.4598	26.250889	0.47869167	1087.9183	920.447	27.5	1.4732142857142858
88	370.2242	70.753334	308	1241	10.266666	128.55347156524658	168.68182	12.135073	107.50848	9.566468	36.0608	0.6708457	1085.6357	1079.6017	18.0	1.7532467532467533
89	746.71497	135.54866	546	1255	18.2	110.85979700088501	178.31319	7.088878	110.53626	4.2938094	41.028294	0.7423499	653.379	817.1925	40.5	2.2252747252747254
90	456.28598	129.66628	546	1255	18.2	92.68504858016968	173.98718	5.6270823	108.93906	2.9189928	25.070658	0.46026942	758.3173	886.8817	38.5	2.1153846153846154
91	269.25284	81.289856	179	1268	5.9666667	138.71036052703857	162.47485	12.322136	103.62755	7.0245743	45.12617	0.87093	1923.8308	1287.0463	13.5	2.2625698324022347
92	334.15884	185.83357	531	1270	17.7	73.27057600021362	170.96045	5.906851	111.62655	2.5238848	18.87903	0.3382534	902.34406	983.4965	38.0	2.146892655367232
93	524.9404	91.41844	531	1270	17.7	98.38318347930908	155.10922	6.0519238	102.471436	4.8872137	29.65765	0.57884717	856.2179	1167.7922	32.0	1.807909604519774
94	394.83807	133.53194	492	1309	16.4	98.59617233276367	191.62805	5.9545	113.29455	2.9989042	24.075493	0.4250071	1366.948	1006.9093	30.5	1.8597560975609757
95	254.53833	98.79601	224	1430	7.4666667	144.6967649459839	105.61607	7.9287696	89.06164	3.3662438	34.089954	0.76553625	846.6998	208.8303	18.0	2.4107142857142856
96	253.62236	99.84764	341	1460	11.366667	92.60159254074097	173.34897	6.2547565	113.106186	3.0262072	22.312819	0.39454636	1265.3984	927.7114	20.5	1.8035190615835777
97	197.06	88.74901	247	1554	8.233334	82.32044219970703	184.15384	9.1868925	114.68824	5.3119955	23.934412	0.41738215	967.22906	1547.8779	13.0	1.5789473684210527
98	74.05383	21.243433	100	1580	3.3333333	60.33001184463501	406.92	19.503784	193.10182	32.039318	22.21615	0.23009779	1073.8275	1086.7593	1.5	0.45
99	249.63794	101.08788	217	1584	7.233333	98.47745418548584	195.11981	5.998798	116.20521	2.566062	34.512157	0.5939864	1115.5923	506.31378	14.5	2.0046082949308754
100	245.68011	88.65058	217	1584	7.233333	96.35714292526245	134.12442	5.748446	95.8317	1.9587626	33.964993	0.7088467	1170.3807	607.16547	18.5	2.557603686635945
101	141.6852	66.96731	204	1597	6.8	73.25340270996094	157.94118	5.9791484	104.074486	2.0657103	20.83606	0.40040666	1159.2047	957.9136	15.0	2.2058823529411766
